出表日期,年度,季別,公司代號,公司名稱,產業別,基本每股盈餘(元),普通股每股面額,營業收入,營業利益,營業外收入及支出,稅後淨利
"1100421","109","4","1101","台灣水泥股份有限公司","水泥工業","4.32","新台幣                 10.0000元","114367247.00","31341817.00","4011489.00","27991393.00"
"1100421","109","4","1102","亞洲水泥股份有限公司","水泥工業","4.70","新台幣                 10.0000元","78240880.00","19670138.00","4473745.00","18773807.00"
"1100421","109","4","1103","嘉新水泥股份有限公司","水泥工業","2.74","新台幣                 10.0000元","2058417.00","822567.00","1283475.00","1837994.00"
"1100421","109","4","1104","環球水泥股份有限公司","水泥工業","1.91","新台幣                 10.0000元","5426217.00","493142.00","804372.00","1259795.00"
"1100421","109","4","1108","幸福水泥股份有限公司","水泥工業","0.97","新台幣                 10.0000元","4530172.00","447475.00","-3067.00","392269.00"
"1100421","109","4","1109","信大水泥股份有限公司","水泥工業","2.94","新台幣                 10.0000元","7593294.00","2102359.00","16072.00","1448873.00"
"1100421","109","4","1110","東南水泥股份有限公司","水泥工業","0.04","新台幣                 10.0000元","1590986.00","-30573.00","38003.00","16949.00"
"1100421","109","4","1201","味全食品工業股份有限公司","食品工業","1.06","新台幣                 10.0000元","18650871.00","595053.00","-52165.00","536142.00"
"1100421","109","4","1203","味王股份有限公司","食品工業","1.81","新台幣                 10.0000元","6043700.00","974911.00","-33621.00","693921.00"
"1100421","109","4","1210","大成長城企業股份有限公司","食品工業","3.99","新台幣                 10.0000元","81650892.00","4211948.00","771540.00","4072346.00"
"1100421","109","4","1213","大西洋飲料股份有限公司","食品工業","-0.48","新台幣                 10.0000元","409612.00","-52448.00","21887.00","-27252.00"
"1100421","109","4","1215","台灣卜蜂企業股份有限公司","食品工業","6.18","新台幣                 10.0000元","22189635.00","1898598.00","150601.00","1639876.00"
"1100421","109","4","1216","統一企業股份有限公司","食品工業","3.79","新台幣                 10.0000元","447319979.00","29783891.00","8654130.00","30800665.00"
"1100421","109","4","1217","愛之味股份有限公司","食品工業","0.47","新台幣                 10.0000元","4614486.00","216101.00","94209.00","249394.00"
"1100421","109","4","1218","泰山企業股份有限公司","食品工業","1.75","新台幣                 10.0000元","8356125.00","316542.00","589508.00","851541.00"
"1100421","109","4","1219","福壽實業股份有限公司","食品工業","1.91","新台幣                 10.0000元","12324165.00","331428.00","344301.00","565233.00"
"1100421","109","4","1220","台榮產業股份有限公司","食品工業","1.02","新台幣                 10.0000元","2775071.00","218349.00","18405.00","189740.00"
"1100421","109","4","1225","福懋油脂股份有限公司","食品工業","1.72","新台幣                 10.0000元","10213493.00","508157.00","55015.00","417787.00"
"1100421","109","4","1227","佳格食品股份有限公司","食品工業","3.54","新台幣                 10.0000元","34466244.00","4044179.00","244532.00","3255830.00"
"1100421","109","4","1229","聯華實業投資控股股份有限公司","食品工業","2.43","新台幣                 10.0000元","9544161.00","1050062.00","2582307.00","3499454.00"
"1100421","109","4","1231","聯華食品工業股份有限公司","食品工業","3.74","新台幣                 10.0000元","8817321.00","739250.00","112330.00","685698.00"
"1100421","109","4","1232","大統益股份有限公司","食品工業","8.08","新台幣                 10.0000元","17440979.00","1618136.00","34153.00","1322623.00"
"1100421","109","4","1233","天仁茶業股份有限公司","食品工業","0.63","新台幣                 10.0000元","1906194.00","64982.00","5091.00","57383.00"
"1100421","109","4","1234","黑松股份有限公司","食品工業","2.22","新台幣                 10.0000元","9204945.00","615536.00","419553.00","890163.00"
"1100421","109","4","1235","興泰實業股份有限公司","食品工業","0.65","新台幣                 10.0000元","78579.00","17800.00","52600.00","65636.00"
"1100421","109","4","1236","宏亞食品股份有限公司","食品工業","0.00","新台幣                 10.0000元","1637280.00","-11492.00","11667.00","180.00"
"1100421","109","4","1256","鮮活控股股份有限公司","食品工業","22.99","新台幣                 10.0000元","3479683.00","990006.00","29173.00","776806.00"
"1100421","109","4","1301","台灣塑膠工業股份有限公司","塑膠工業","3.15","新台幣                 10.0000元","185813405.00","17099215.00","7067452.00","20036199.00"
"1100421","109","4","1303","南亞塑膠工業股份有限公司","塑膠工業","3.24","新台幣                 10.0000元","273353806.00","21220106.00","9217634.00","26888091.00"
"1100421","109","4","1304","台灣聚合化學品股份有限公司","塑膠工業","2.25","新台幣                 10.0000元","50201273.00","6896016.00","222706.00","5682637.00"
"1100421","109","4","1305","華夏海灣塑膠股份有限公司","塑膠工業","2.95","新台幣                 10.0000元","13733148.00","2153552.00","7513.00","1791710.00"
"1100421","109","4","1307","三芳化學工業股份有限公司","塑膠工業","0.55","新台幣                 10.0000元","8441756.00","498351.00","-154098.00","218012.00"
"1100421","109","4","1308","亞洲聚合股份有限公司","塑膠工業","1.90","新台幣                 10.0000元","5703546.00","922303.00","363108.00","1103587.00"
"1100421","109","4","1309","台達化學工業股份有限公司","塑膠工業","5.58","新台幣                 10.0000元","15498381.00","2421463.00","60526.00","1919818.00"
"1100421","109","4","1310","台灣苯乙烯工業股份有限公司","塑膠工業","0.55","新台幣                 10.0000元","8113225.00","90328.00","278929.00","289723.00"
"1100421","109","4","1312","國喬石油化學股份有限公司","塑膠工業","4.52","新台幣                 10.0000元","16575784.00","1756878.00","3352473.00","4320555.00"
"1100421","109","4","1313","聯成化學科技股份有限公司","塑膠工業","1.62","新台幣                 10.0000元","51866839.00","2273210.00","410070.00","2134320.00"
"1100421","109","4","1314","中國石油化學工業開發(股)公司","塑膠工業","0.21","新台幣                 10.0000元","17583092.00","-1812878.00","1916654.00","674660.00"
"1100421","109","4","1315","達新工業股份有限公司","塑膠工業","31.97","新台幣                 10.0000元","2233540.00","38033.00","5895141.00","5430211.00"
"1100421","109","4","1316","上曜建設開發股份有限公司","建材營造","0.20","新台幣                 10.0000元","1236441.00","-31944.00","-72399.00","65067.00"
"1100421","109","4","1319","東陽實業廠股份有限公司","汽車工業","1.39","新台幣                 10.0000元","17322986.00","539628.00","345129.00","742587.00"
"1100421","109","4","1321","大洋塑膠工業股份有限公司","塑膠工業","3.24","新台幣                 10.0000元","4980018.00","232694.00","169019.00","715152.00"
"1100421","109","4","1323","永裕塑膠工業股份有限公司","塑膠工業","3.20","新台幣                 10.0000元","3406532.00","461883.00","11645.00","353094.00"
"1100421","109","4","1324","地球綜合工業股份有限公司","塑膠工業","0.22","新台幣                 10.0000元","1055758.00","16099.00","6644.00","16364.00"
"1100421","109","4","1325","恒大股份有限公司","塑膠工業","23.16","新台幣                 10.0000元","4056858.00","2524727.00","6686.00","2014576.00"
"1100421","109","4","1326","台灣化學纖維股份有限公司","塑膠工業","3.34","新台幣                 10.0000元","253294668.00","15323620.00","9444067.00","21553709.00"
"1100421","109","4","1337","亞洲塑膠再生資源控股有限公司","塑膠工業","-4.88","新台幣                 10.0000元","1008157.00","-1349250.00","36448.00","-1312802.00"
"1100421","109","4","1338","廣華控股有限公司","汽車工業","3.51","新台幣                 10.0000元","6166478.00","256038.00","161554.00","287319.00"
"1100421","109","4","1339","昭輝實業股份有限公司","汽車工業","1.59","新台幣                 10.0000元","2120901.00","350443.00","-171746.00","119613.00"
"1100421","109","4","1340","勝悅新材料有限公司","塑膠工業","-2.55","新台幣                 10.0000元","656406.00","-400911.00","7105.00","-389742.00"
"1100421","109","4","1341","富林塑膠工業(開曼)控股(股)公司","塑膠工業","6.29","新台幣                 10.0000元","2664416.00","393564.00","3088.00","310881.00"
"1100421","109","4","1342","八貫企業股份有限公司","其他","3.15","新台幣                 10.0000元","1531351.00","249768.00","-1422.00","196227.00"
"1100421","109","4","1402","遠東新世紀股份有限公司","紡織纖維","1.62","新台幣                 10.0000元","206769281.00","10002311.00","6121173.00","12980539.00"
"1100421","109","4","1409","新光合成纖維股份有限公司","紡織纖維","1.79","新台幣                 10.0000元","32128967.00","--","--","3639884.00"
"1100421","109","4","1410","南洋染整股份有限公司","紡織纖維","0.95","新台幣                 10.0000元","416256.00","87481.00","-6611.00","62551.00"
"1100421","109","4","1413","宏洲纖維工業股份有限公司","紡織纖維","-1.23","新台幣                 10.0000元","1558963.00","-164067.00","2155.00","-162038.00"
"1100421","109","4","1414","東和紡織股份有限公司","紡織纖維","0.27","新台幣                 10.0000元","702471.00","-12098.00","74561.00","58588.00"
"1100421","109","4","1416","廣豐實業股份有限公司","其他","-1.85","新台幣                 10.0000元","20370.00","-171932.00","-141831.00","-343732.00"
"1100421","109","4","1417","嘉裕股份有限公司","紡織纖維","-1.86","新台幣                 10.0000元","1035869.00","-358512.00","105144.00","-353043.00"
"1100421","109","4","1418","東華合纖股份有限公司","紡織纖維","-4.20","新台幣                 10.0000元","100142.00","-273258.00","51976.00","-228235.00"
"1100421","109","4","1419","新光紡織股份有限公司","紡織纖維","1.22","新台幣                 10.0000元","2149213.00","163447.00","232509.00","364492.00"
"1100421","109","4","1423","利華羊毛工業股份有限公司","紡織纖維","2.56","新台幣                 10.0000元","202723.00","-197386.00","602193.00","354023.00"
"1100421","109","4","1432","大魯閣實業股份有限公司","貿易百貨","0.00","新台幣                 10.0000元","1154819.00","-44392.00","61377.00","15844.00"
"1100421","109","4","1434","福懋興業股份有限公司","紡織纖維","1.25","新台幣                 10.0000元","28783492.00","576346.00","1686216.00","2095306.00"
"1100421","109","4","1435","中福國際(股)公司","其他","-0.17","新台幣                 10.0000元","15053.00","-20233.00","-1055.00","-21435.00"
"1100421","109","4","1436","華友聯開發股份有限公司(原福益)","建材營造","1.88","新台幣                 10.0000元","1631881.00","272906.00","-82228.00","179648.00"
"1100421","109","4","1437","勤益投資控股股份有限公司","其他","1.76","新台幣                 10.0000元","605384.00","361727.00","66507.00","356977.00"
"1100421","109","4","1438","三地開發地產股份有限公司","建材營造","0.45","新台幣                 10.0000元","98432.00","46003.00","1372.00","45919.00"
"1100421","109","4","1439","中和羊毛工業股份有限公司","紡織纖維","-2.65","新台幣                 10.0000元","113119.00","-30221.00","-207481.00","-243523.00"
"1100421","109","4","1440","臺南紡織股份有限公司","紡織纖維","0.57","新台幣                 10.0000元","17628221.00","-188624.00","1176701.00","971261.00"
"1100421","109","4","1441","大東紡織股份有限公司","紡織纖維","-2.46","新台幣                 10.0000元","1509851.00","-250055.00","-47090.00","-292272.00"
"1100421","109","4","1442","名軒開發股份有限公司","建材營造","0.25","新台幣                 10.0000元","2231333.00","109735.00","-18484.00","76808.00"
"1100421","109","4","1443","立益紡織股份有限公司","紡織纖維","-0.29","新台幣                 10.0000元","569401.00","90736.00","-138651.00","-58737.00"
"1100421","109","4","1444","力麗企業股份有限公司","紡織纖維","-0.38","新台幣                 10.0000元","8373609.00","-250160.00","-209535.00","-424828.00"
"1100421","109","4","1445","大宇紡織股份有限公司","紡織纖維","-0.44","新台幣                 10.0000元","917470.00","-121883.00","38048.00","-57906.00"
"1100421","109","4","1446","宏和精密紡織股份有限公司","紡織纖維","-0.05","新台幣                 10.0000元","490557.00","2682.00","-15612.00","-7438.00"
"1100421","109","4","1447","力鵬企業股份有限公司","紡織纖維","-0.48","新台幣                 10.0000元","13559461.00","-356736.00","-176123.00","-414333.00"
"1100421","109","4","1449","佳和實業股份有限公司","紡織纖維","-1.46","新台幣                 10.0000元","1929151.00","-269080.00","158939.00","-127030.00"
"1100421","109","4","1451","年興紡織股份有限公司","紡織纖維","-2.14","新台幣                 10.0000元","7019373.00","-299917.00","-248145.00","-423066.00"
"1100421","109","4","1452","宏益纖維工業股份有限公司","紡織纖維","0.74","新台幣                 10.0000元","1271905.00","41448.00","61534.00","97497.00"
"1100421","109","4","1453","大將開發股份有限公司","紡織纖維","0.15","新台幣                 10.0000元","219411.00","10630.00","4346.00","15301.00"
"1100421","109","4","1454","台灣富綢纖維股份有限公司","紡織纖維","-0.31","新台幣                 10.0000元","1204928.00","-96664.00","37639.00","-38295.00"
"1100421","109","4","1455","集盛實業股份有限公司","紡織纖維","-0.07","新台幣                 10.0000元","7675607.00","-279614.00","244812.00","-40115.00"
"1100421","109","4","1456","怡華實業股份有限公司","紡織纖維","0.73","新台幣                 10.0000元","716457.00","150968.00","-80947.00","68064.00"
"1100421","109","4","1457","宜進實業股份有限公司","紡織纖維","2.89","新台幣                 10.0000元","2707215.00","905331.00","-95044.00","556686.00"
"1100421","109","4","1459","聯發紡織纖維股份有限公司","紡織纖維","-0.58","新台幣                 10.0000元","1783734.00","-226375.00","44413.00","-183707.00"
"1100421","109","4","1460","宏遠興業股份有限公司","紡織纖維","-1.94","新台幣                 10.0000元","7343877.00","-851834.00","-80428.00","-936989.00"
"1100421","109","4","1463","強盛染整股份有限公司","紡織纖維","0.33","新台幣                 10.0000元","441609.00","8363.00","58629.00","61102.00"
"1100421","109","4","1464","得力實業股份有限公司","紡織纖維","-0.54","新台幣                 10.0000元","8594659.00","3155.00","-294957.00","-206633.00"
"1100421","109","4","1465","偉全實業股份有限公司","紡織纖維","-0.24","新台幣                 10.0000元","425282.00","-16888.00","-19703.00","-25072.00"
"1100421","109","4","1466","聚隆纖維股份有限公司","紡織纖維","0.38","新台幣                 10.0000元","2635433.00","14750.00","28284.00","40489.00"
"1100421","109","4","1467","南緯實業股份有限公司","紡織纖維","0.72","新台幣                 10.0000元","8598587.00","432561.00","-166059.00","164775.00"
"1100421","109","4","1468","昶和纖維興業股份有限公司","紡織纖維","0.26","新台幣                 10.0000元","961757.00","-2307.00","47490.00","45183.00"
"1100421","109","4","1470","大統新創股份有限公司","紡織纖維","0.41","新台幣                 10.0000元","630757.00","19006.00","21825.00","35414.00"
"1100421","109","4","1471","首利實業股份有限公司","電子零組件業","2.63","新台幣                 10.0000元","1085366.00","-105164.00","524903.00","396093.00"
"1100421","109","4","1472","三洋紡織纖維股份有限公司","紡織纖維","-8.66","新台幣                 10.0000元","329104.00","-193297.00","-231527.00","-425124.00"
"1100421","109","4","1473","台南企業股份有限公司","紡織纖維","-2.45","新台幣                 10.0000元","5970540.00","-327993.00","-52752.00","-355198.00"
"1100421","109","4","1474","弘裕企業股份有限公司","紡織纖維","0.83","新台幣                 10.0000元","2858477.00","68661.00","45752.00","100880.00"
"1100421","109","4","1475","台灣業旺股份有限公司","紡織纖維","0.24","新台幣                 10.0000元","168113.00","14326.00","-10598.00","3910.00"
"1100421","109","4","1476","儒鴻企業股份有限公司","紡織纖維","15.51","新台幣                 10.0000元","28175401.00","5496552.00","-172694.00","4254534.00"
"1100421","109","4","1477","聚陽實業股份有限公司","紡織纖維","9.35","新台幣                 10.0000元","24924170.00","2665758.00","51042.00","2078913.00"
"1100421","109","4","1503","士林電機廠股份有限公司","電機機械","2.93","新台幣                 10.0000元","25684003.00","1954130.00","239886.00","1596946.00"
"1100421","109","4","1504","東元電機股份有限公司","電機機械","1.81","新台幣                 10.0000元","45823430.00","3534057.00","865691.00","3811648.00"
"1100421","109","4","1506","正道工業股份有限公司","電機機械","-2.19","新台幣                 10.0000元","855851.00","-212407.00","-154925.00","-370361.00"
"1100421","109","4","1507","永大機電工業股份有限公司","電機機械","3.20","新台幣                 10.0000元","15318751.00","1268473.00","352894.00","1345347.00"
"1100421","109","4","1512","瑞利企業股份有限公司","汽車工業","-0.55","新台幣                 10.0000元","1188984.00","-139672.00","9471.00","-128179.00"
"1100421","109","4","1513","中興電工機械股份有限公司","電機機械","3.59","新台幣                 10.0000元","15390789.00","1720973.00","80832.00","1551301.00"
"1100421","109","4","1514","亞力電機股份有限公司","電機機械","1.51","新台幣                 10.0000元","5113892.00","348750.00","40670.00","320145.00"
"1100421","109","4","1515","力山工業股份有限公司","電機機械","4.50","新台幣                 10.0000元","11374207.00","1156066.00","-97143.00","822190.00"
"1100421","109","4","1516","川飛能源股份有限公司","其他","0.83","新台幣                 10.0000元","820184.00","28373.00","280.00","28653.00"
"1100421","109","4","1517","利奇機械工業股份有限公司","電機機械","0.76","新台幣                 10.0000元","3383919.00","136845.00","125190.00","202305.00"
"1100421","109","4","1519","華城電機股份有限公司","電機機械","1.75","新台幣                 10.0000元","8471592.00","474093.00","74527.00","457514.00"
"1100421","109","4","1521","大億交通工業製造股份有限公司","汽車工業","2.10","新台幣                 10.0000元","4797165.00","186734.00","-8105.00","159750.00"
"1100421","109","4","1522","堤維西交通工業股份有限公司","汽車工業","0.84","新台幣                 10.0000元","14446208.00","266486.00","141415.00","286687.00"
"1100421","109","4","1524","耿鼎企業股份有限公司","汽車工業","0.21","新台幣                 10.0000元","1908786.00","55432.00","-18006.00","36537.00"
"1100421","109","4","1525","江申工業股份有限公司","汽車工業","4.41","新台幣                 10.0000元","1052991.00","6304.00","403842.00","324045.00"
"1100421","109","4","1526","日馳企業股份有限公司","電機機械","2.97","新台幣                 10.0000元","1246649.00","132264.00","89032.00","178317.00"
"1100421","109","4","1527","鑽全實業股份有限公司","電機機械","2.94","新台幣                 10.0000元","3589313.00","551381.00","-29681.00","406950.00"
"1100421","109","4","1528","恩德科技股份有限公司","電機機械","-0.61","新台幣                 10.0000元","3210946.00","-131741.00","6206.00","-118019.00"
"1100421","109","4","1529","樂士股份有限公司","電機機械","0.65","新台幣                 10.0000元","609148.00","64350.00","-3014.00","62077.00"
"1100421","109","4","1530","亞崴機電股份有限公司","電機機械","3.92","新台幣                 10.0000元","3093583.00","37924.00","517496.00","594202.00"
"1100421","109","4","1531","高林股份有限公司","電機機械","-0.30","新台幣                 10.0000元","1609928.00","-79996.00","11521.00","-55089.00"
"1100421","109","4","1532","勤美股份有限公司","電機機械","1.47","新台幣                 10.0000元","13125899.00","1297615.00","-330051.00","791441.00"
"1100421","109","4","1533","車王電子股份有限公司","汽車工業","0.86","新台幣                 10.0000元","2866192.00","64002.00","-3860.00","-5000.00"
"1100421","109","4","1535","中宇環保工程股份有限公司","電機機械","1.60","新台幣                 10.0000元","8836360.00","64724.00","174736.00","197435.00"
"1100421","109","4","1536","和大工業股份有限公司","汽車工業","1.12","新台幣                 10.0000元","5211042.00","396611.00","-72563.00","285560.00"
"1100421","109","4","1537","廣隆光電科技股份有限公司","電機機械","10.75","新台幣                 10.0000元","7119214.00","1199446.00","-13819.00","879196.00"
"1100421","109","4","1538","正峰工業股份有限公司","電機機械","-0.57","新台幣                 10.0000元","275762.00","-84051.00","72836.00","-12302.00"
"1100421","109","4","1539","巨庭機械股份有限公司","電機機械","-0.28","新台幣                 10.0000元","2293323.00","123382.00","-137999.00","-18592.00"
"1100421","109","4","1540","喬福機械工業股份有限公司","電機機械","-0.24","新台幣                 10.0000元","311106.00","-7454.00","-17705.00","-20657.00"
"1100421","109","4","1541","錩泰工業股份有限公司","電機機械","5.79","新台幣                 10.0000元","5271945.00","685407.00","-94673.00","456555.00"
"1100421","109","4","1558","伸興工業股份有限公司","電機機械","13.76","新台幣                 10.0000元","6965819.00","1189969.00","-59272.00","845641.00"
"1100421","109","4","1560","中國砂輪企業股份有限公司","電機機械","3.63","新台幣                 10.0000元","5156550.00","706973.00","-23425.00","539476.00"
"1100421","109","4","1568","倉佑實業股份有限公司","汽車工業","0.10","新台幣                 10.0000元","1756718.00","-20685.00","27756.00","10300.00"
"1100421","109","4","1582","信錦企業股份有限公司","電子零組件業","7.81","新台幣                 10.0000元","9663341.00","1531692.00","-34171.00","974682.00"
"1100421","109","4","1583","程泰機械股份有限公司","電機機械","4.39","新台幣                 10.0000元","5205033.00","58490.00","575626.00","685775.00"
"1100421","109","4","1587","吉茂精密股份有限公司","汽車工業","2.64","新台幣                 10.0000元","1725729.00","131413.00","90629.00","173670.00"
"1100421","109","4","1589","永冠能源科技集團有限公司","電機機械","4.81","新台幣                 10.0000元","8184273.00","544700.00","79038.00","516530.00"
"1100421","109","4","1590","亞德客國際集團","電機機械","25.63","新台幣                 10.0000元","19103001.00","5964197.00","378451.00","4844203.00"
"1100421","109","4","1592","英瑞國際股份有限公司","汽車工業","-13.57","新台幣                 10.0000元","4677501.00","-958644.00","-402437.00","-1550068.00"
"1100421","109","4","1597","直得科技股份有限公司","電機機械","2.51","新台幣                 10.0000元","1381885.00","276369.00","-14874.00","203095.00"
"1100421","109","4","1598","岱宇國際股份有限公司","生技醫療業","11.69","新台幣                 10.0000元","13123756.00","1852910.00","-198006.00","1318056.00"
"1100421","109","4","1603","中華電線電纜股份有限公司","電器電纜","2.05","新台幣                 10.0000元","2244267.00","143783.00","223900.00","326569.00"
"1100421","109","4","1604","聲寶股份有限公司","電器電纜","4.86","新台幣                 10.0000元","7670020.00","527310.00","1557296.00","1835995.00"
"1100421","109","4","1605","華新麗華股份有限公司","電器電纜","2.04","新台幣                 10.0000元","112546603.00","7385062.00","1865603.00","7005801.00"
"1100421","109","4","1608","華榮電線電纜股份有限公司","電器電纜","0.76","新台幣                 10.0000元","7440063.00","171863.00","255408.00","371697.00"
"1100421","109","4","1609","大亞電線電纜股份有限公司","電器電纜","1.45","新台幣                 10.0000元","18300805.00","428272.00","790396.00","1033720.00"
"1100421","109","4","1611","中國電器股份有限公司","電器電纜","0.23","新台幣                 10.0000元","2074046.00","89537.00","-415.00","78618.00"
"1100421","109","4","1612","宏泰電工股份有限公司","電器電纜","1.64","新台幣                 10.0000元","4567162.00","309301.00","283067.00","517169.00"
"1100421","109","4","1614","台灣三洋電機股份有限公司","電器電纜","1.36","新台幣                 10.0000元","5488349.00","410144.00","25660.00","355605.00"
"1100421","109","4","1615","大山電線電纜股份有限公司","電器電纜","2.67","新台幣                 10.0000元","3165977.00","403478.00","10681.00","328750.00"
"1100421","109","4","1616","億泰電線電纜股份有限公司","電器電纜","0.01","新台幣                 10.0000元","2682733.00","-30226.00","46052.00","1703.00"
"1100421","109","4","1617","榮星電線工業股份有限公司","電器電纜","1.02","新台幣                 10.0000元","2984283.00","193329.00","-14488.00","146273.00"
"1100421","109","4","1618","合機電線電纜股份有限公司","電器電纜","1.00","新台幣                 10.0000元","2822947.00","240642.00","53521.00","241980.00"
"1100421","109","4","1626","艾美特(開曼)國際有限公司","電器電纜","1.12","新台幣                 10.0000元","9207346.00","220906.00","2973.00","156239.00"
"1100421","109","4","1701","中國化學製藥股份有限公司","生技醫療業","1.88","新台幣                 10.0000元","8181056.00","421232.00","236408.00","559500.00"
"1100421","109","4","1702","南僑投資控股股份有限公司","食品工業","3.84","新台幣                 10.0000元","17621763.00","1677745.00","-21094.00","995601.00"
"1100421","109","4","1707","葡萄王生技股份有限公司","生技醫療業","9.34","新台幣                 10.0000元","9168195.00","2304782.00","73408.00","1895095.00"
"1100421","109","4","1708","東鹼股份有限公司","化學工業","0.76","新台幣                 10.0000元","4034992.00","254328.00","-66055.00","174129.00"
"1100421","109","4","1709","和益化學工業股份有限公司","化學工業","1.16","新台幣                 10.0000元","8481829.00","708843.00","4600.00","539660.00"
"1100421","109","4","1710","東聯化學股份有限公司","化學工業","-1.22","新台幣                 10.0000元","18763159.00","-455992.00","-851297.00","-1471647.00"
"1100421","109","4","1711","臺灣永光化學工業股份有限公司","化學工業","0.39","新台幣                 10.0000元","7769066.00","204636.00","60140.00","205022.00"
"1100421","109","4","1712","興農股份有限公司","化學工業","1.70","新台幣                 10.0000元","17484401.00","977812.00","-126694.00","721519.00"
"1100421","109","4","1713","國泰化工廠股份有限公司","化學工業","0.61","新台幣                 10.0000元","475644.00","17333.00","76803.00","91433.00"
"1100421","109","4","1714","和桐化學股份有限公司","化學工業","1.68","新台幣                 10.0000元","25849191.00","3633445.00","-623417.00","2399546.00"
"1100421","109","4","1717","長興材料工業股份有限公司","化學工業","2.05","新台幣                 10.0000元","38370366.00","3138926.00","5583.00","2493217.00"
"1100421","109","4","1718","中國人造纖維股份有限公司","化學工業","0.73","新台幣                 10.0000元","30816399.00","--","--","4048708.00"
"1100421","109","4","1720","生達化學製藥股份有限公司","生技醫療業","2.93","新台幣                 10.0000元","4305400.00","706587.00","66340.00","625560.00"
"1100421","109","4","1721","三晃股份有限公司","化學工業","2.43","新台幣                 10.0000元","2752601.00","-243755.00","727049.00","524306.00"
"1100421","109","4","1722","台灣肥料股份有限公司","化學工業","2.50","新台幣                 10.0000元","10169742.00","1247689.00","1717686.00","2452881.00"
"1100421","109","4","1723","中鋼碳素化學股份有限公司","化學工業","3.09","新台幣                 10.0000元","5363774.00","769899.00","81120.00","708027.00"
"1100421","109","4","1724","台硝股份有限公司","化學工業","0.20","新台幣                 10.0000元","1746339.00","85898.00","-56136.00","25477.00"
"1100421","109","4","1725","元禎企業股份有限公司","化學工業","1.37","新台幣                 10.0000元","7072520.00","151654.00","123806.00","249050.00"
"1100421","109","4","1726","永記造漆工業股份有限公司","化學工業","5.13","新台幣                 10.0000元","7987996.00","977719.00","64188.00","830516.00"
"1100421","109","4","1727","臺灣中華化學工業股份有限公司","化學工業","-1.26","新台幣                 10.0000元","1772950.00","11254.00","7656.00","-153895.00"
"1100421","109","4","1730","花仙子企業股份有限公司","化學工業","5.51","新台幣                 10.0000元","3058759.00","315171.00","187752.00","383850.00"
"1100421","109","4","1731","美吾華股份有限公司","生技醫療業","1.29","新台幣                 10.0000元","1065325.00","170337.00","37317.00","171002.00"
"1100421","109","4","1732","毛寶股份有限公司","化學工業","0.91","新台幣                 10.0000元","620713.00","46726.00","-1234.00","38595.00"
"1100421","109","4","1733","五鼎生物技術股份有限公司","生技醫療業","0.95","新台幣                 10.0000元","2005337.00","103328.00","7287.00","94629.00"
"1100421","109","4","1734","杏輝藥品工業股份有限公司","生技醫療業","-0.17","新台幣                 10.0000元","2388452.00","-122197.00","4424.00","-172559.00"
"1100421","109","4","1735","日勝化工股份有限公司","化學工業","0.74","新台幣                 10.0000元","2363415.00","137490.00","-59906.00","74010.00"
"1100421","109","4","1736","喬山健康科技股份有限公司","生技醫療業","2.24","新台幣                 10.0000元","28366756.00","930089.00","45243.00","747354.00"
"1100421","109","4","1737","臺鹽實業股份有限公司","食品工業","1.83","新台幣                 10.0000元","3130347.00","463321.00","718.00","374589.00"
"1100421","109","4","1760","寶齡富錦生技股份有限公司","生技醫療業","0.36","新台幣                 10.0000元","1568637.00","104500.00","-15094.00","27901.00"
"1100421","109","4","1762","中化合成生技股份有限公司","生技醫療業","6.86","新台幣                 10.0000元","1543589.00","268920.00","381377.00","532063.00"
"1100421","109","4","1773","勝一化工股份有限公司","化學工業","6.52","新台幣                 10.0000元","7778275.00","1375385.00","76763.00","1174007.00"
"1100421","109","4","1776","展宇科技材料股份有限公司","化學工業","0.65","新台幣                 10.0000元","1380972.00","87127.00","-5536.00","56019.00"
"1100421","109","4","1783","和康生物科技股份有限公司","生技醫療業","0.91","新台幣                 10.0000元","457691.00","61105.00","15631.00","63311.00"
"1100421","109","4","1786","科妍生物科技股份有限公司","生技醫療業","2.10","新台幣                 10.0000元","466881.00","146637.00","5851.00","128005.00"
"1100421","109","4","1789","台灣神隆股份有限公司","生技醫療業","0.36","新台幣                 10.0000元","3082928.00","375723.00","-17218.00","282067.00"
"1100421","109","4","1795","美時化學製藥股份有限公司","生技醫療業","4.22","新台幣                 10.0000元","10728583.00","1612663.00","-308428.00","1029651.00"
"1100421","109","4","1802","台灣玻璃工業股份有限公司","玻璃陶瓷","0.85","新台幣                 10.0000元","41907654.00","2534105.00","612384.00","2460548.00"
"1100421","109","4","1805","寶徠建設股份有限公司","建材營造","-0.62","新台幣                 10.0000元","219762.00","-53074.00","-8701.00","-61775.00"
"1100421","109","4","1806","冠軍建材股份有限公司","玻璃陶瓷","-0.93","新台幣                 10.0000元","3609001.00","-350447.00","37305.00","-402867.00"
"1100421","109","4","1808","潤隆建設股份有限公司","建材營造","0.32","新台幣                 10.0000元","7656236.00","404454.00","-194424.00","117248.00"
"1100421","109","4","1809","中國製釉股份有限公司","玻璃陶瓷","-0.36","新台幣                 10.0000元","1860523.00","-103217.00","9473.00","-96123.00"
"1100421","109","4","1810","和成欣業股份有限公司","玻璃陶瓷","0.24","新台幣                 10.0000元","5102207.00","185.00","129033.00","79404.00"
